id,scenario,owner_kind,owner_name,initial_preference_weight,declared_aggregation,rubric_name,description,mode,max_score,run_condition,reference_final_selected,required_context,configured_model,callable_name,source_path,source_line,definition_sha256,port_disposition
legal_contract_negotiation/preference/02/03,legal_contract_negotiation,preference,quality,0.2,weighted_average,exit_plan_quality,,llm,5.0,on_completion,True,,o3,,,,debaaecac993c84ac0c04df4ac6f4eadb356e08fe55abf4678ac4267fcbbe4ad,faithful_definition_native_criterion
legal_contract_negotiation/preference/02/04,legal_contract_negotiation,preference,quality,0.2,weighted_average,artifact_presence_quality_core,,callable,1.0,on_completion,True,,,create_preferences.<locals>.artifact_presence_score,examples/end_to_end_examples/legal_contract_negotiation/preferences.py,161,4344f4ef39aa2e832885409af1f19c0f67b8bdca7c9150ae3cde5359b71715b6,faithful_definition_native_criterion
legal_contract_negotiation/preference/03/00,legal_contract_negotiation,preference,governance,0.15,weighted_average,audit_rights_practicality,,llm,5.0,on_completion,True,,o3,,,,709aef06bffff9f3b8c45c3471d318268811b9727936fddbcd8ecd1e6dcdcb88,faithful_definition_native_criterion
legal_contract_negotiation/preference/03/01,legal_contract_negotiation,preference,governance,0.15,weighted_average,negotiation_record_completeness,,llm,6.0,on_completion,True,,o3,,,,c517e50286d0ba4561aa17cb75f0154526f8b6754f110de972e87e42b7db6ab3,faithful_definition_native_criterion
legal_contract_negotiation/preference/03/02,legal_contract_negotiation,preference,governance,0.15,weighted_average,approvals_and_signoffs,,llm,5.0,on_completion,True,,o3,,,,a3a3f58c53453722fe14de19fafd2b6b4fabe2a17a134e162b8f5af0fbf12dad,faithful_definition_native_criterion
legal_contract_negotiation/preference/03/03,legal_contract_negotiation,preference,governance,0.15,weighted_average,approvals_signal,,callable,1.0,on_completion,True,,,create_preferences.<locals>.approvals_coverage,examples/end_to_end_examples/legal_contract_negotiation/preferences.py,193,4790e6a4784c9dfdc73e1e65a37c206fda8e4a6be88ac8412b98e66cee5e6c17,faithful_definition_native_criterion
legal_contract_negotiation/preference/04/00,legal_contract_negotiation,preference,speed,0.1,weighted_average,plan_realism_and_risks,,llm,5.0,on_completion,True,,o3,,,,af9800f20f00bf97bda86918bfca855c29a67f7e3cfbbaea6022c436194391fd,faithful_definition_native_criterion
legal_contract_negotiation/preference/04/01,legal_contract_negotiation,preference,speed,0.1,weighted_average,time_to_first_redline,,callable,1.0,on_completion,True,,,create_preferences.<locals>.resp_time_to_first_redline,examples/end_to_end_examples/legal_contract_negotiation/preferences.py,117,53648953bdac0397b0e7720eda501aace106849051ab674021b96d9f8fc67d31,faithful_definition_native_criterion
legal_contract_negotiation/preference/04/02,legal_contract_negotiation,preference,speed,0.1,weighted_average,progress_throughput,,callable,1.0,on_completion,True,,,create_preferences.<locals>.throughput_progress,examples/end_to_end_examples/legal_contract_negotiation/preferences.py,135,e3cbdaf890eff2bc9203ceb5c9a47274f3e41ff949d5768b7e4a74a24dd9ec0a,faithful_definition_native_criterion
legal_contract_negotiation/preference/04/03,legal_contract_negotiation,preference,speed,0.1,weighted_average,blocked_deadtime,,callable,1.0,on_completion,True,,,create_preferences.<locals>.blocked_deadtime_penalty,examples/end_to_end_examples/legal_contract_negotiation/preferences.py,142,08a3f2c5911753600fc692e3492631f9724dd4059ce18a674c8e05025ec4b26f,faithful_definition_native_criterion
legal_contract_negotiation/preference/05/00,legal_contract_negotiation,preference,cost,0.1,weighted_average,cost_justification,,llm,4.0,on_completion,True,,o3,,,,424dd995c1ad4f861914516afa0c1b0e9120903ad7b708298ed349decd053747,faithful_definition_native_criterion
legal_contract_negotiation/preference/05/01,legal_contract_negotiation,preference,cost,0.1,weighted_average,overrun_efficiency,,callable,1.0,on_completion,True,,,create_preferences.<locals>.cost_overrun_efficiency,examples/end_to_end_examples/legal_contract_negotiation/preferences.py,153,8e4fff8d53751b2ee51a678ea872516751dbd084ee9692736093bfe747d37112,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/06/00,legal_contract_negotiation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,hard_constraints_enforced,LLM check: 1 if all hard constraints satisfied; 0 if any violation.,llm,1.0,on_completion,True,,o3,,,,83245f31708cf2b752b9985a2c4671ba7529409a7b2add89af50793fbb99f453,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/06/01,legal_contract_negotiation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,constraint_coverage_mapping,Fraction of constraints with handling artifacts (tasks/resources).,callable,1.0,on_completion,True,,,constraint_coverage_mapping,manager_agent_gym/core/evaluation/constraint_evaluator.py,109,f1ac928e9aa3e9e607a5b05f176d4de6bf263ecb28b03ad534b8fe3c32cd8fb7,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/06/02,legal_contract_negotiation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,deadline_guardrails,Fraction of deadline-tagged tasks that met deadlines.,callable,1.0,on_completion,True,,,deadline_guardrails,manager_agent_gym/core/evaluation/constraint_evaluator.py,134,3846a3bb6b29fb8f2e1f3d0b8e4e30e9e6607bd9eba9a242939b544a9b3d67ec,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/06/03,legal_contract_negotiation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,prohibited_actions_avoidance,1 if no prohibited keywords found in resources/messages; 0 otherwise.,callable,1.0,on_completion,True,communications_by_sender,,prohibited_actions_avoidance,manager_agent_gym/core/evaluation/constraint_evaluator.py,157,bb3b8094fbbce990e6f06d7d1b1a1e97f3c968dbe35f868cc5d1c6263201fee3,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/06/04,legal_contract_negotiation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,access_control_pii_evidence,,llm,10.0,on_completion,True,,o3,,,,6b46ed9d39b1114f0d9fdf9a6e1b6b1f12ee151ec80cb5cff5fb3d0f353d8b93,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/06/05,legal_contract_negotiation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,formal_signoffs_present,,llm,10.0,on_completion,True,,o3,,,,e5c0baff43ae94488f7b9614f27a0e9126f767b5d96a0b2f458e58a516a916e1,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/06/06,legal_contract_negotiation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,data_lineage_controls_evidence,,llm,10.0,on_completion,True,,o3,,,,aa16b65a08965bc41b4dfe84ce046b049fba131090a521ec9207d59c878dfe07,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/06/07,legal_contract_negotiation,diagnostic,constraint_adherence,,manager_agent_gym.core.evaluation.constraint_evaluator.hard_zero_agg,soft_constraints_tradeoff_documentation,,llm,6.0,on_completion,True,,o3,,,,c92b2022359fc0fe4d1862ca595841921a7c9d7cab5c14942a0f3bd5400d664a,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/07/00,legal_contract_negotiation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_engagement_penalty,Max 10; subtract 1 per manager→stakeholder message.,callable,10.0,on_completion,True,communications_by_sender,,stakeholder_engagement_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,60,2945af0a50dd7a291d2bd03ba7adf1aed2bd533c4c152d86e7c6ea0143ca720f,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/07/01,legal_contract_negotiation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,stakeholder_assignment_load_penalty,Max 5; subtract 1 for each task assigned to the stakeholder (atomic tasks).,callable,5.0,each_timestep,True,,,stakeholder_assignment_load_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,155,607a5201c19d8fdbdc88e0db034ffd1005d4f2643743bcb302dcefc03fce4783,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/07/02,legal_contract_negotiation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,graph_complexity_penalty,"Max 8; penalize hard-to-read workflow graphs with excessive branching, ready tasks, or poor coordination.",callable,8.0,on_completion,True,,,graph_complexity_penalty,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,92,e2a238b3d35d06f6bd1f4ba9519f346eadfef1142f39a2241addbd2afdf49c79,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/07/03,legal_contract_negotiation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,response_latency_adherence,Max 20; subtract 1 per timestep of delay in stakeholder replies to manager.,callable,20.0,each_timestep,True,communications_by_sender,,response_latency_adherence,manager_agent_gym/core/evaluation/stakeholder_evaluator.py,69,3dad0127f5cdb4a670297842c4ec856684e4fc9e05a17dd6975fa09c801b2769,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/07/04,legal_contract_negotiation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_probe,LLM: assess whether manager probed/updated model of stakeholder preferences; 0 if no evidence.,llm,30.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,111b3681a6a7fb7d591291d337331ea30213b641d194bd552fdc72f6d6035de5,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/07/05,legal_contract_negotiation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,negotiation_effectiveness,LLM: did the manager leverage stakeholder input to improve outcomes while managing comm/oversight cost?,llm,8.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,501822eed8eb07b38a2dc4f0152a15c5534ffd034f3a07029f22246f2515cc61,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/07/06,legal_contract_negotiation,diagnostic,stakeholder_management,,manager_agent_gym.core.evaluation.stakeholder_evaluator.zeroing_gate,clarification_utility_gain,LLM: did clarifications improve outcomes (quality/rework/approvals) in subsequent steps?,llm,6.0,on_completion,True,communications_by_sender;manager_actions,o3,,,,bae62bf36a9516adb3701607981a81bc968f9c829dcac156f538e209624200b3,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/08/00,legal_contract_negotiation,diagnostic,operational_efficiency,,weighted_average,coordination_deadtime,Lower average coordination deadtime yields higher score.,callable,1.0,on_completion,True,,,coordination_deadtime_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,21,7830c0104f7b4762e17e2e85b592655e418b082cdf496d12f9e00624c647d810,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/08/01,legal_contract_negotiation,diagnostic,operational_efficiency,,weighted_average,deadtime_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,deadtime_efficiency_score,manager_agent_gym/core/evaluation/operational_efficiency_evaluator.py,37,beded7b5b2cf969613c752bf18da3bf85c368d1ba2a807e45a28b5846a36ac73,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/08/02,legal_contract_negotiation,diagnostic,operational_efficiency,,weighted_average,agent_utilization_efficiency,Fraction of started tasks with zero coordination deadtime.,callable,1.0,on_completion,True,,,agent_utilization_efficiency,examples/end_to_end_examples/standard_rules.py,60,94ca621f7ce548960a18f6797a648ccc8d31395090b3be6a6be18e0655b960a7,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/08/03,legal_contract_negotiation,diagnostic,operational_efficiency,,weighted_average,parallelism_opportunity_exploitation,,llm,10.0,each_timestep,True,,o3,,,,b5eebeba01a5014cfdeb767fe4bff3be668273c615e79cec018e5b93be507ba5,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/08/04,legal_contract_negotiation,diagnostic,operational_efficiency,,weighted_average,planning_scope_quality,,llm,10.0,each_timestep,True,,o3,,,,235b461d1cfc64ac6661beea3a71915327e192501c80dc081b5fbbccf133f825,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/00,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,final_contract_executed,,llm,10.0,on_completion,True,,o3,,,,8f92c90ca07d0506716eefb05bccdfb072be3fccc216b81823cb26226a242d9f,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/01,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,stakeholder_approvals_obtained,,llm,10.0,on_completion,True,,o3,,,,2ddd9146252b265ae2128e997e17ca7fd6789a3f3bea5440e5a9839c28b07989,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/02,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,legal_opinion_provided,,llm,10.0,on_completion,True,,o3,,,,ce5af3e749d4ce3138e55ab441c161d531bc4453533fec63003325a8c5593c40,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/03,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,initial_contract_draft_exists,,llm,7.0,on_completion,True,,o3,,,,bf31074f387a78b47f6448fe446516cac70ed689216f95d88e56ee3649a2c101,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/04,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,risk_assessment_completed,,llm,7.0,on_completion,True,,o3,,,,af56277fb76bb2297b5b734bb2ffb77aa772a3fc28150930c3e0892114874292,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/05,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,due_diligence_completed,,llm,7.0,on_completion,True,,o3,,,,f0a5b1cb37092319e0fc9efd63baa0be45b8394f86cc02126f5591924b4373b9,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/06,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,commercial_terms_validated,,llm,7.0,on_completion,True,,o3,,,,48482b01b89435f2ab7d8a074675f2a55d06620b9ad95623140e5924110a68c9,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/07,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,negotiation_strategy_documented,,llm,5.0,on_completion,True,,o3,,,,6f0382291fb2e6f61d388cf695277d6ef8e0e3cd2cca8a03368fca92cbfb5dab,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/08,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,compliance_framework_established,,llm,5.0,on_completion,True,,o3,,,,2cb0478e68d91e120086fa1481e0ec7d24420fbee3a5a9765de445efe34eae34,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/09,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,performance_metrics_defined,,llm,5.0,on_completion,True,,o3,,,,806844ba3e75397cb17822a536a8923d0ed3c770a83d3268d9d656e4acf23daf,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/10,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,termination_procedures_documented,,llm,3.0,on_completion,True,,o3,,,,2980e2cae2453dfedaf4bf06021dd7a68db86c135053959e7c2fc8a11713a430,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/09/11,legal_contract_negotiation,diagnostic,legal_contract_goal_achievement_eval,,weighted_average,dispute_resolution_procedures,,llm,3.0,on_completion,True,,o3,,,,e2c3edcbe513fae485caeebaac9fce9155c4f4a6bf7f0f46ab4936be23db92ff,faithful_definition_native_criterion
legal_contract_negotiation/diagnostic/10/00,legal_contract_negotiation,diagnostic,scenario_constraints::legal_contract_negotiation,,weighted_average,hard_marked_up_draft_present,,llm,1.0,on_completion,True,,o3,,,,b3c4231e1cd147d798636ee4c309fb942ef098c2c4ede54cbf61e47fe79a5475,faithful_definition_native_criterion
